ID,LAT,LON,ELEVATION,STATE,coords,county,state2
US1ILLS0060,41.347,-89.1177,194.8,IL,"41.347, -89.1177",LaSalle County,Illinois
US1ILLS0061,41.1353,-88.8127,196.0,IL,"41.1353, -88.8127",LaSalle County,Illinois
US1ILLS0062,41.3251,-88.8338,185.0,IL,"41.3251, -88.8338",LaSalle County,Illinois
US1ILLV0006,40.8655,-88.6299,199.0,IL,"40.8655, -88.6299",Livingston County,Illinois
US1ILLV0017,40.9403,-88.3416,221.3,IL,"40.9403, -88.3416",Livingston County,Illinois
US1ILLV0020,40.6176,-88.4627,237.4,IL,"40.6176, -88.4627",Livingston County,Illinois
US1ILLV0021,40.7356,-88.2908,234.7,IL,"40.7356, -88.2908",Livingston County,Illinois
US1ILLW0003,38.7244,-87.7129,138.1,IL,"38.7244, -87.7129",Lawrence County,Illinois
US1ILMC0001,37.2551,-88.7567,113.1,IL,"37.2551, -88.7567",Massac County,Illinois
US1ILMC0002,37.1651,-88.6765,120.7,IL,"37.1651, -88.6765",Massac County,Illinois
US1ILMC0003,37.1617,-88.5026,127.1,IL,"37.1617, -88.5026",Massac County,Illinois
US1ILMCD006,40.515,-90.7249,216.7,IL,"40.515, -90.7249",McDonough County,Illinois
US1ILMCD007,40.4624,-90.7452,210.0,IL,"40.4624, -90.7452",McDonough County,Illinois
US1ILMCH013,42.3245,-88.3946,292.0,IL,"42.3245, -88.3946",McHenry County,Illinois
US1ILMCH029,42.3053,-88.4473,295.0,IL,"42.3053, -88.4473",McHenry County,Illinois
US1ILMCH030,42.3835,-88.3709,253.9,IL,"42.3835, -88.3709",McHenry County,Illinois
US1ILMCH033,42.2755,-88.495,264.0,IL,"42.2755, -88.495",McHenry County,Illinois
US1ILMCH034,42.3987,-88.21700000000001,242.9,IL,"42.3987, -88.21700000000001",McHenry County,Illinois
US1ILMCH035,42.3584,-88.2335,239.9,IL,"42.3584, -88.2335",McHenry County,Illinois
US1ILMCH043,42.1739,-88.2993,253.6,IL,"42.1739, -88.2993",McHenry County,Illinois
US1ILMCH049,42.2122,-88.2444,246.6,IL,"42.2122, -88.2444",McHenry County,Illinois
US1ILMCH052,42.3003,-88.4433,289.0,IL,"42.3003, -88.4433",McHenry County,Illinois
US1ILMCH066,42.385,-88.5919,321.0,IL,"42.385, -88.5919",McHenry County,Illinois
US1ILMCH077,42.394,-88.3376,263.0,IL,"42.394, -88.3376",McHenry County,Illinois
US1ILMCH080,42.1663,-88.4231,271.9,IL,"42.1663, -88.4231",McHenry County,Illinois
US1ILMCH083,42.2288,-88.3496,272.5,IL,"42.2288, -88.3496",McHenry County,Illinois
US1ILMCH087,42.2584,-88.6031,247.2,IL,"42.2584, -88.6031",McHenry County,Illinois
US1ILMCH093,42.2361,-88.6032,279.2,IL,"42.2361, -88.6032",McHenry County,Illinois
US1ILMCH094,42.347,-88.24600000000001,231.6,IL,"42.347, -88.24600000000001",McHenry County,Illinois
US1ILMCL002,40.4712,-88.6196,267.9,IL,"40.4712, -88.6196",McLean County,Illinois
US1ILMCL004,40.3135,-88.9676,234.1,IL,"40.3135, -88.9676",McLean County,Illinois
US1ILMCL007,40.2896,-88.802,230.1,IL,"40.2896, -88.802",McLean County,Illinois
US1ILMCL009,40.5343,-89.2055,249.0,IL,"40.5343, -89.2055",McLean County,Illinois
US1ILMCL017,40.501,-88.9319,245.1,IL,"40.501, -88.9319",McLean County,Illinois
US1ILMCL026,40.3116,-88.8346,241.1,IL,"40.3116, -88.8346",McLean County,Illinois
US1ILMCL028,40.637,-88.7808,227.1,IL,"40.637, -88.7808",McLean County,Illinois
US1ILMCL029,40.4518,-88.765,256.3,IL,"40.4518, -88.765",McLean County,Illinois
US1ILMCL030,40.3728,-88.4911,232.9,IL,"40.3728, -88.4911",McLean County,Illinois
US1ILMCL031,40.3128,-88.9667,232.0,IL,"40.3128, -88.9667",McLean County,Illinois
US1ILMCL038,40.5529,-88.9494,246.3,IL,"40.5529, -88.9494",McLean County,Illinois
US1ILMCL039,40.4584,-89.065,237.1,IL,"40.4584, -89.065",McLean County,Illinois
US1ILMCL040,40.4963,-88.9204,251.5,IL,"40.4963, -88.9204",McLean County,Illinois
US1ILMCL041,40.4565,-88.999,262.4,IL,"40.4565, -88.999",McLean County,Illinois
US1ILMCL045,40.3291,-88.7939,233.8,IL,"40.3291, -88.7939",McLean County,Illinois
US1ILMCL046,40.5041,-88.9884,239.3,IL,"40.5041, -88.9884",McLean County,Illinois
US1ILMCL048,40.4723,-88.9473,254.2,IL,"40.4723, -88.9473",McLean County,Illinois
US1ILMCL050,40.4471,-89.0318,249.3,IL,"40.4471, -89.0318",McLean County,Illinois
US1ILMD0010,38.7245,-90.1069,128.0,IL,"38.7245, -90.1069",Madison,Illinois
US1ILMD0012,38.7348,-90.0962,127.1,IL,"38.7348, -90.0962",Madison,Illinois
US1ILMD0020,38.8089,-89.97,164.0,IL,"38.8089, -89.97",Madison,Illinois
US1ILMD0028,38.954,-89.8166,179.2,IL,"38.954, -89.8166",Madison,Illinois
US1ILMD0037,38.7393,-89.6575,160.9,IL,"38.7393, -89.6575",,Illinois
US1ILME0006,40.0189,-89.9934,183.2,IL,"40.0189, -89.9934",Menard County,Illinois
US1ILME0009,39.9759,-89.7253,184.7,IL,"39.9759, -89.7253",Menard County,Illinois
US1ILME0012,40.0124,-89.8544,173.1,IL,"40.0124, -89.8544",Menard County,Illinois
US1ILMG0006,39.5866,-90.2458,210.0,IL,"39.5866, -90.2458",Morgan County,Illinois
US1ILMG0009,39.7164,-90.2473,191.4,IL,"39.7164, -90.2473",Morgan County,Illinois
US1ILMG0013,39.7082,-90.2241,187.8,IL,"39.7082, -90.2241",Morgan County,Illinois
US1ILMG0014,39.7071,-90.1949,221.9,IL,"39.7071, -90.1949",Morgan County,Illinois
US1ILMH0004,41.0753,-89.4661,201.2,IL,"41.0753, -89.4661",Marshall County,Illinois
US1ILMN0006,38.5178,-89.0319,159.7,IL,"38.5178, -89.0319",Marion County,Illinois
US1ILMO0004,38.1868,-90.1507,197.5,IL,"38.1868, -90.1507",Monroe County,Illinois
US1ILMO0007,38.3872,-90.2149,174.3,IL,"38.3872, -90.2149",Monroe County,Illinois
US1ILMP0004,39.4469,-89.8053,200.9,IL,"39.4469, -89.8053",Macoupin County,Illinois
US1ILMP0007,39.2445,-89.9236,187.1,IL,"39.2445, -89.9236",Macoupin County,Illinois
US1ILMP0010,39.0664,-89.7281,207.0,IL,"39.0664, -89.7281",Macoupin County,Illinois
US1ILMP0018,39.4459,-89.7846,204.2,IL,"39.4459, -89.7846",Macoupin County,Illinois
US1ILMR0006,41.2022,-90.742,224.9,IL,"41.2022, -90.742",Mercer County,Illinois
US1ILMR0007,41.2075,-90.7521,222.8,IL,"41.2075, -90.7521",Mercer County,Illinois
US1ILMS0004,40.2968,-89.9995,152.4,IL,"40.2968, -89.9995",Mason County,Illinois
US1ILMU0001,39.7262,-88.4743,200.9,IL,"39.7262, -88.4743",Moultrie County,Illinois
US1ILMY0001,39.347,-89.3455,196.0,IL,"39.347, -89.3455",Montgomery County,Illinois
US1ILOG0014,42.0445,-89.4327,276.5,IL,"42.0445, -89.4327",Ogle County,Illinois
US1ILPP0004,37.3919,-88.491,169.2,IL,"37.3919, -88.491",Pope County,Illinois
US1ILPR0004,40.8865,-89.641,221.9,IL,"40.8865, -89.641",Peoria County,Illinois
US1ILPR0008,40.7683,-89.6672,182.9,IL,"40.7683, -89.6672",Peoria County,Illinois
US1ILPR0009,40.8234,-89.6814,216.4,IL,"40.8234, -89.6814",Peoria County,Illinois
US1ILPR0014,40.8652,-89.7986,211.2,IL,"40.8652, -89.7986",Peoria County,Illinois
US1ILPT0001,40.069,-88.539,218.8,IL,"40.069, -88.539",Piatt County,Illinois
US1ILPT0003,39.8533,-88.5382,205.1,IL,"39.8533, -88.5382",Piatt County,Illinois
US1ILPT0006,39.9858,-88.6865,205.1,IL,"39.9858, -88.6865",Piatt County,Illinois
US1ILPT0008,40.1367,-88.4816,205.4,IL,"40.1367, -88.4816",Piatt County,Illinois
US1ILPT0011,39.8061,-88.4633,207.9,IL,"39.8061, -88.4633",Piatt County,Illinois
US1ILPT0013,40.189,-88.5584,218.8,IL,"40.189, -88.5584",Piatt County,Illinois
US1ILPT0014,39.9465,-88.7234,207.9,IL,"39.9465, -88.7234",Piatt County,Illinois
US1ILPT0015,40.174,-88.4656,215.8,IL,"40.174, -88.4656",Piatt County,Illinois
US1ILPT0016,40.1678,-88.5195,215.2,IL,"40.1678, -88.5195",Piatt County,Illinois
US1ILPT0019,40.018,-88.5635,212.8,IL,"40.018, -88.5635",Piatt County,Illinois
US1ILPY0001,38.154,-89.5536,161.5,IL,"38.154, -89.5536",Perry County,Illinois
US1ILPY0002,38.0175,-89.2468,141.4,IL,"38.0175, -89.2468",Perry County,Illinois
US1ILRC0003,38.7319,-88.0724,152.4,IL,"38.7319, -88.0724",Richland County,Illinois
US1ILRC0006,38.7486,-88.0671,147.5,IL,"38.7486, -88.0671",Richland County,Illinois
US1ILRC0007,38.8345,-88.0591,149.4,IL,"38.8345, -88.0591",Richland County,Illinois
US1ILRH0005,37.9188,-89.8255,189.6,IL,"37.9188, -89.8255",Randolph County,Illinois
US1ILRH0007,38.1398,-89.7393,146.0,IL,"38.1398, -89.7393",Randolph County,Illinois
US1ILRH0008,38.1325,-89.7401,150.9,IL,"38.1325, -89.7401",Randolph County,Illinois
US1ILRI0013,41.4945,-90.4841,213.1,IL,"41.4945, -90.4841",Rock Island County,Illinois
US1ILRI0017,41.335,-90.647,246.6,IL,"41.335, -90.647",Rock Island County,Illinois
US1ILRI0018,41.4885,-90.5084,222.5,IL,"41.4885, -90.5084",Rock Island County,Illinois
US1ILRI0019,41.4874,-90.5371,0.0,IL,"41.4874, -90.5371",Rock Island County,Illinois
US1ILRI0022,41.3403,-91.0077,177.1,IL,"41.3403, -91.0077",Rock Island County,Illinois
US1ILSC0003,38.5096,-89.9711,157.9,IL,"38.5096, -89.9711",Saint Clair,Illinois
US1ILSC0009,38.5524,-90.0805,168.9,IL,"38.5524, -90.0805",Saint Clair,Illinois
US1ILSC0011,38.5735,-90.066,184.1,IL,"38.5735, -90.066",Saint Clair,Illinois
US1ILSC0016,38.6049,-89.9685,171.0,IL,"38.6049, -89.9685",Saint Clair,Illinois
US1ILSC0023,38.4949,-89.9811,152.7,IL,"38.4949, -89.9811",Saint Clair,Illinois
US1ILSC0026,38.488,-89.796,131.1,IL,"38.488, -89.796",Saint Clair,Illinois
US1ILSG0004,39.8535,-89.5754,175.9,IL,"39.8535, -89.5754",Sangamon County,Illinois
US1ILSG0011,39.6688,-89.6711,178.9,IL,"39.6688, -89.6711",Sangamon County,Illinois
US1ILSG0017,39.7838,-89.7289,182.9,IL,"39.7838, -89.7289",Sangamon County,Illinois
US1ILSG0029,39.7062,-89.6314,177.1,IL,"39.7062, -89.6314",Sangamon County,Illinois
US1ILSG0034,39.7735,-89.7229,185.9,IL,"39.7735, -89.7229",Sangamon County,Illinois
US1ILSG0045,39.6742,-89.6693,178.6,IL,"39.6742, -89.6693",Sangamon County,Illinois
US1ILSG0046,39.7974,-89.7431,181.1,IL,"39.7974, -89.7431",Sangamon County,Illinois
US1ILSG0052,39.8068,-89.6605,182.6,IL,"39.8068, -89.6605",Sangamon County,Illinois
US1ILSG0057,39.8143,-89.6882,178.0,IL,"39.8143, -89.6882",Sangamon County,Illinois
US1ILSG0059,39.6483,-89.6591,181.7,IL,"39.6483, -89.6591",Sangamon County,Illinois
US1ILSG0060,39.8466,-89.5369,174.7,IL,"39.8466, -89.5369",Sangamon County,Illinois
US1ILSH0001,39.412,-88.7961,200.9,IL,"39.412, -88.7961",Shelby County,Illinois
US1ILSH0003,39.2827,-88.7973,180.4,IL,"39.2827, -88.7973",Shelby County,Illinois
US1ILSK0006,41.0949,-89.8662,227.1,IL,"41.0949, -89.8662",Stark County,Illinois
US1ILSL0001,37.8016,-88.5311,112.2,IL,"37.8016, -88.5311",Saline County,Illinois
US1ILSP0003,42.4961,-89.6843,299.0,IL,"42.4961, -89.6843",Stephenson County,Illinois
US1ILSP0006,42.3095,-89.6637,235.9,IL,"42.3095, -89.6637",Stephenson County,Illinois
US1ILSP0007,42.4292,-89.4173,285.0,IL,"42.4292, -89.4173",Stephenson County,Illinois
US1ILSP0008,42.4693,-89.7187,255.1,IL,"42.4693, -89.7187",Stephenson County,Illinois
US1ILSP0014,42.2826,-89.6036,245.1,IL,"42.2826, -89.6036",Stephenson County,Illinois
US1ILSP0021,42.2986,-89.4758,230.1,IL,"42.2986, -89.4758",Stephenson County,Illinois
US1ILSP0022,42.2901,-89.6104,246.6,IL,"42.2901, -89.6104",Stephenson County,Illinois
US1ILSP0023,42.4334,-89.5974,292.3,IL,"42.4334, -89.5974",Stephenson County,Illinois
US1ILSP0025,42.3043,-89.6628,247.2,IL,"42.3043, -89.6628",Stephenson County,Illinois
US1ILSP0026,42.2678,-89.6832,264.6,IL,"42.2678, -89.6832",Stephenson County,Illinois
US1ILST0001,39.6311,-90.4496,166.7,IL,"39.6311, -90.4496",Scott County,Illinois
US1ILTZ0001,40.5974,-89.4706,214.9,IL,"40.5974, -89.4706",Tazewell County,Illinois
US1ILTZ0010,40.5246,-89.4213,200.9,IL,"40.5246, -89.4213",Tazewell County,Illinois
US1ILTZ0017,40.5339,-89.5587,205.4,IL,"40.5339, -89.5587",Tazewell County,Illinois
US1ILTZ0023,40.7157,-89.4123,238.7,IL,"40.7157, -89.4123",Tazewell County,Illinois
US1ILTZ0026,40.5216,-89.596,187.1,IL,"40.5216, -89.596",Tazewell County,Illinois
US1ILUN0006,37.5223,-89.2485,178.9,IL,"37.5223, -89.2485",Union County,Illinois
US1ILUN0008,37.5597,-89.18799999999999,192.3,IL,"37.5597, -89.18799999999999",Union County,Illinois
US1ILUN0010,37.3582,-89.1767,128.6,IL,"37.3582, -89.1767",Union County,Illinois
US1ILVR0004,40.2647,-87.6656,207.9,IL,"40.2647, -87.6656",Vermilion County,Illinois
US1ILVR0007,40.1911,-87.64,200.9,IL,"40.1911, -87.64",Vermilion County,Illinois
US1ILVR0014,40.1498,-87.6267,202.1,IL,"40.1498, -87.6267",Vermilion County,Illinois
US1ILVR0016,40.1491,-87.6431,194.2,IL,"40.1491, -87.6431",Vermilion County,Illinois
US1ILVR0017,40.4661,-87.6854,216.1,IL,"40.4661, -87.6854",Vermilion County,Illinois
US1ILVR0020,40.0366,-87.6412,206.0,IL,"40.0366, -87.6412",Vermilion County,Illinois
US1ILVR0025,40.4636,-87.6598,222.5,IL,"40.4636, -87.6598",Vermilion County,Illinois
US1ILVR0030,40.1539,-87.6242,197.2,IL,"40.1539, -87.6242",Vermilion County,Illinois
US1ILVR0033,40.1929,-87.6677,212.1,IL,"40.1929, -87.6677",Vermilion County,Illinois
US1ILWB0003,38.4522,-87.8331,150.0,IL,"38.4522, -87.8331",Wabash County,Illinois
US1ILWD0005,41.816,-89.904,224.0,IL,"41.816, -89.904",Whiteside County,Illinois
US1ILWD0008,41.8876,-89.8136,241.1,IL,"41.8876, -89.8136",Whiteside County,Illinois
US1ILWD0014,41.7644,-89.7757,193.9,IL,"41.7644, -89.7757",Whiteside County,Illinois
US1ILWD0015,41.8539,-90.1637,177.7,IL,"41.8539, -90.1637",Whiteside County,Illinois
US1ILWD0018,41.6676,-89.9379,190.8,IL,"41.6676, -89.9379",Whiteside County,Illinois
US1ILWD0019,41.7282,-90.0023,182.3,IL,"41.7282, -90.0023",Whiteside County,Illinois
US1ILWF0014,40.8092,-89.0546,219.8,IL,"40.8092, -89.0546",Woodford County,Illinois
US1ILWF0016,40.6145,-89.2197,225.6,IL,"40.6145, -89.2197",Woodford County,Illinois
US1ILWF0018,40.6712,-89.0926,229.8,IL,"40.6712, -89.0926",Woodford County,Illinois
US1ILWF0020,40.7421,-89.1364,226.5,IL,"40.7421, -89.1364",Woodford County,Illinois
US1ILWF0021,40.7426,-89.0246,228.6,IL,"40.7426, -89.0246",Woodford County,Illinois
US1ILWF0022,40.691,-89.1303,225.9,IL,"40.691, -89.1303",Woodford County,Illinois
US1ILWH0004,38.1659,-88.0103,141.4,IL,"38.1659, -88.0103",White County,Illinois
US1ILWL0016,41.6274,-87.9281,225.9,IL,"41.6274, -87.9281",Will County,Illinois
US1ILWL0023,41.3052,-87.58200000000001,220.1,IL,"41.3052, -87.58200000000001",Will County,Illinois
US1ILWL0025,41.4468,-87.5657,212.8,IL,"41.4468, -87.5657",Will County,Illinois
US1ILWL0026,41.4213,-87.9749,213.1,IL,"41.4213, -87.9749",Will County,Illinois
US1ILWL0042,41.5313,-87.9012,217.9,IL,"41.5313, -87.9012",Will County,Illinois
US1ILWL0046,41.3336,-87.7891,223.1,IL,"41.3336, -87.7891",Will County,Illinois
US1ILWL0051,41.5819,-88.1937,181.1,IL,"41.5819, -88.1937",Will County,Illinois
US1ILWL0058,41.604,-88.149,189.3,IL,"41.604, -88.149",Will County,Illinois
US1ILWL0061,41.445,-88.2122,164.0,IL,"41.445, -88.2122",Will County,Illinois
US1ILWL0063,41.4996,-87.9603,213.7,IL,"41.4996, -87.9603",Will County,Illinois
US1ILWL0065,41.4171,-87.63,230.4,IL,"41.4171, -87.63",Will County,Illinois
US1ILWL0067,41.4025,-88.1961,163.1,IL,"41.4025, -88.1961",Will County,Illinois
US1ILWL0072,41.5303,-87.9296,211.8,IL,"41.5303, -87.9296",Will County,Illinois
US1ILWL0073,41.2696,-88.1254,174.3,IL,"41.2696, -88.1254",Will County,Illinois
US1ILWL0080,41.5745,-88.03299999999999,208.2,IL,"41.5745, -88.03299999999999",Will County,Illinois
US1ILWL0084,41.3714,-87.5585,222.5,IL,"41.3714, -87.5585",Will County,Illinois
US1ILWL0092,41.7062,-88.1734,203.0,IL,"41.7062, -88.1734",Will County,Illinois
US1ILWL0096,41.3646,-88.2427,154.5,IL,"41.3646, -88.2427",Will County,Illinois
US1ILWL0097,41.5193,-87.9193,207.0,IL,"41.5193, -87.9193",Will County,Illinois
US1ILWL0099,41.4075,-87.9624,204.5,IL,"41.4075, -87.9624",Will County,Illinois
US1ILWL0100,41.5416,-88.1751,167.0,IL,"41.5416, -88.1751",Will County,Illinois
US1ILWL0105,41.6556,-88.2222,200.3,IL,"41.6556, -88.2222",Will County,Illinois
US1ILWL0118,41.452,-88.0388,198.4,IL,"41.452, -88.0388",Will County,Illinois
US1ILWL0119,41.6241,-87.9553,217.6,IL,"41.6241, -87.9553",Will County,Illinois
US1ILWL0121,41.4147,-87.8479,221.0,IL,"41.4147, -87.8479",Will County,Illinois
US1ILWL0131,41.6084,-87.9327,230.7,IL,"41.6084, -87.9327",Will County,Illinois
US1ILWL0136,41.4663,-87.5544,207.0,IL,"41.4663, -87.5544",Will County,Illinois
US1ILWL0137,41.7243,-88.1711,208.5,IL,"41.7243, -88.1711",Will County,Illinois
US1ILWL0138,41.4457,-87.6658,228.9,IL,"41.4457, -87.6658",Will County,Illinois
US1ILWL0140,41.4048,-87.5843,220.1,IL,"41.4048, -87.5843",Will County,Illinois
US1ILWL0142,41.5545,-87.9339,207.6,IL,"41.5545, -87.9339",Will County,Illinois
US1ILWL0147,41.5036,-87.9513,218.2,IL,"41.5036, -87.9513",Will County,Illinois
US1ILWL0148,41.6676,-88.2297,203.0,IL,"41.6676, -88.2297",Will County,Illinois
US1ILWL0149,41.3774,-87.6797,236.8,IL,"41.3774, -87.6797",Will County,Illinois
US1ILWL0151,41.5194,-88.0136,196.3,IL,"41.5194, -88.0136",Will County,Illinois
US1ILWL0153,41.6789,-88.1267,196.6,IL,"41.6789, -88.1267",Will County,Illinois
US1ILWM0004,37.8325,-89.0957,116.7,IL,"37.8325, -89.0957",Williamson County,Illinois
US1ILWM0010,37.7475,-88.9376,143.0,IL,"37.7475, -88.9376",Williamson County,Illinois
US1ILWM0012,37.6283,-89.0039,169.5,IL,"37.6283, -89.0039",Williamson County,Illinois
US1ILWM0013,37.7986,-89.01,127.1,IL,"37.7986, -89.01",Williamson County,Illinois
US1ILWM0014,37.7387,-89.0755,131.1,IL,"37.7387, -89.0755",Williamson County,Illinois
US1ILWN0006,42.4655,-89.0057,235.9,IL,"42.4655, -89.0057",Winnebago County,Illinois
US1ILWN0008,42.2767,-89.0747,242.0,IL,"42.2767, -89.0747",Winnebago County,Illinois
US1ILWN0010,42.1662,-89.1287,220.1,IL,"42.1662, -89.1287",Winnebago County,Illinois
US1ILWN0014,42.2984,-89.0101,266.1,IL,"42.2984, -89.0101",Winnebago County,Illinois
US1ILWN0026,42.2778,-89.0359,194.8,IL,"42.2778, -89.0359",Winnebago County,Illinois
US1ILWN0032,42.1906,-89.0604,245.4,IL,"42.1906, -89.0604",Winnebago County,Illinois
US1ILWN0035,42.2167,-89.0357,249.3,IL,"42.2167, -89.0357",Winnebago County,Illinois
US1ILWN0039,42.4786,-89.2841,245.1,IL,"42.4786, -89.2841",Winnebago County,Illinois
US1ILWN0040,42.2488,-89.1456,256.0,IL,"42.2488, -89.1456",Winnebago County,Illinois
US1ILWS0001,38.3471,-89.1782,163.1,IL,"38.3471, -89.1782",Washington County,Illinois
US1ILWS0003,38.4085,-89.5749,141.7,IL,"38.4085, -89.5749",Washington County,Illinois
US1INAD0007,40.7467,-84.9433,250.2,IN,"40.7467, -84.9433",Adams County,Indiana
US1INAL0001,41.1207,-85.0895,248.1,IN,"41.1207, -85.0895",Allen County,Indiana
US1INAL0005,41.2144,-85.1242,257.9,IN,"41.2144, -85.1242",Allen County,Indiana
US1INAL0006,41.0532,-85.2389,253.0,IN,"41.0532, -85.2389",Allen County,Indiana
US1INAL0007,40.9915,-85.0029,248.1,IN,"40.9915, -85.0029",Allen County,Indiana
US1INAL0032,41.1174,-84.9063,227.1,IN,"41.1174, -84.9063",Allen County,Indiana
US1INAL0039,41.1338,-85.0307,241.1,IN,"41.1338, -85.0307",Allen County,Indiana
US1INAL0042,41.0474,-85.2707,254.8,IN,"41.0474, -85.2707",Allen County,Indiana
US1INAL0051,41.1026,-85.1083,244.4,IN,"41.1026, -85.1083",Allen County,Indiana
US1INAL0053,41.1535,-85.1329,246.0,IN,"41.1535, -85.1329",Allen County,Indiana
US1INAL0060,41.1695,-85.0527,245.4,IN,"41.1695, -85.0527",Allen County,Indiana
US1INAL0066,41.166000000000004,-85.025,247.8,IN,"41.166000000000004, -85.025",Allen County,Indiana
US1INAL0072,41.2098,-84.9691,251.2,IN,"41.2098, -84.9691",Allen County,Indiana
US1INAL0075,41.0788,-85.3056,257.3,IN,"41.0788, -85.3056",Allen County,Indiana
US1INAL0078,41.0951,-85.1801,248.7,IN,"41.0951, -85.1801",Allen County,Indiana
US1INAL0080,41.2034,-84.8788,231.0,IN,"41.2034, -84.8788",Allen County,Indiana
US1INAL0082,41.131,-85.0611,245.4,IN,"41.131, -85.0611",Allen County,Indiana
US1INBL0007,40.5069,-85.4275,270.1,IN,"40.5069, -85.4275",Blackford County,Indiana
US1INBL0009,40.4555,-85.3743,280.7,IN,"40.4555, -85.3743",Blackford County,Indiana
US1INBL0011,40.4619,-85.3729,282.5,IN,"40.4619, -85.3729",Blackford County,Indiana
US1INBL0015,40.4489,-85.374,276.5,IN,"40.4489, -85.374",Blackford County,Indiana
US1INBL0016,40.4587,-85.3629,277.4,IN,"40.4587, -85.3629",Blackford County,Indiana
US1INBN0001,40.035,-86.5447,285.9,IN,"40.035, -86.5447",Boone County,Indiana
US1INBN0002,39.9609,-86.6762,289.9,IN,"39.9609, -86.6762",Boone County,Indiana
US1INBN0010,40.1152,-86.4551,284.1,IN,"40.1152, -86.4551",Boone County,Indiana
US1INBN0011,40.0261,-86.3619,292.0,IN,"40.0261, -86.3619",Boone County,Indiana
US1INBN0017,40.0907,-86.6501,267.9,IN,"40.0907, -86.6501",Boone County,Indiana
US1INBN0030,39.9236,-86.5983,289.9,IN,"39.9236, -86.5983",Hendricks County,Indiana
US1INBN0033,40.1047,-86.4725,284.1,IN,"40.1047, -86.4725",Boone County,Indiana
US1INBN0037,40.0042,-86.2692,277.1,IN,"40.0042, -86.2692",Boone County,Indiana
US1INBN0047,40.0731,-86.2761,283.2,IN,"40.0731, -86.2761",Boone County,Indiana
US1INBN0051,40.0481,-86.4609,284.7,IN,"40.0481, -86.4609",Boone County,Indiana
US1INBN0053,40.0136,-86.2901,267.9,IN,"40.0136, -86.2901",Boone County,Indiana
US1INBN0055,39.9492,-86.265,256.3,IN,"39.9492, -86.265",Boone County,Indiana
US1INBN0056,40.0787,-86.48100000000001,285.9,IN,"40.0787, -86.48100000000001",Boone County,Indiana
US1INBR0003,39.2279,-86.3562,276.8,IN,"39.2279, -86.3562",Brown County,Indiana
US1INBR0005,39.2793,-86.2311,232.9,IN,"39.2793, -86.2311",Brown County,Indiana
US1INBW0005,39.2081,-85.9202,192.9,IN,"39.2081, -85.9202",Bartholomew County,Indiana
US1INBW0009,39.3008,-85.7605,228.0,IN,"39.3008, -85.7605",Bartholomew County,Indiana
US1INBW0010,39.22,-85.8555,198.1,IN,"39.22, -85.8555",Bartholomew County,Indiana
US1INBW0011,39.2849,-85.9526,200.9,IN,"39.2849, -85.9526",Bartholomew County,Indiana
US1INBW0014,39.2295,-85.8793,246.0,IN,"39.2295, -85.8793",Bartholomew County,Indiana
US1INBW0016,39.2352,-85.8992,196.0,IN,"39.2352, -85.8992",Bartholomew County,Indiana
US1INCK0006,38.4908,-85.6677,191.1,IN,"38.4908, -85.6677",Clark County,Indiana
US1INCK0018,38.3098,-85.736,147.8,IN,"38.3098, -85.736",Clark County,Indiana
US1INCK0023,38.2973,-85.7197,142.0,IN,"38.2973, -85.7197",Clark County,Indiana
US1INCK0035,38.5381,-85.7198,188.7,IN,"38.5381, -85.7198",Clark County,Indiana
US1INCL0014,40.3503,-86.4867,272.5,IN,"40.3503, -86.4867",Clinton County,Indiana
US1INCR0009,40.4835,-86.396,231.3,IN,"40.4835, -86.396",Carroll County,Indiana
US1INCS0007,40.7822,-86.374,221.6,IN,"40.7822, -86.374",Cass County,Indiana
US1INCS0011,40.5698,-86.1744,240.2,IN,"40.5698, -86.1744",Cass County,Indiana
US1INCS0016,40.7541,-86.3468,190.8,IN,"40.7541, -86.3468",Cass County,Indiana
US1INCW0003,38.324,-86.3379,205.7,IN,"38.324, -86.3379",Crawford County,Indiana
US1INCW0008,38.2773,-86.3488,250.9,IN,"38.2773, -86.3488",Crawford County,Indiana
US1INCW0009,38.2321,-86.5309,151.8,IN,"38.2321, -86.5309",Crawford County,Indiana
US1INCW0012,38.2442,-86.3719,221.0,IN,"38.2442, -86.3719",Crawford County,Indiana
US1INCY0004,39.1763,-87.1446,167.6,IN,"39.1763, -87.1446",Clay County,Indiana
US1INCY0005,39.2733,-87.1072,185.9,IN,"39.2733, -87.1072",Clay County,Indiana
US1INCY0008,39.5404,-87.1703,191.4,IN,"39.5404, -87.1703",Clay County,Indiana
US1INDB0001,38.2929,-86.9611,153.3,IN,"38.2929, -86.9611",Dubois County,Indiana
US1INDB0006,38.3644,-86.8453,170.1,IN,"38.3644, -86.8453",Dubois County,Indiana
US1INDB0007,38.4899,-87.0399,153.9,IN,"38.4899, -87.0399",Dubois County,Indiana
US1INDB0011,38.3824,-86.7842,165.2,IN,"38.3824, -86.7842",Dubois County,Indiana
US1INDC0006,39.2909,-85.5719,267.6,IN,"39.2909, -85.5719",Decatur County,Indiana
US1INDK0005,41.3705,-85.0457,267.0,IN,"41.3705, -85.0457",DeKalb County,Indiana
US1INDK0021,41.3588,-85.1392,269.7,IN,"41.3588, -85.1392",DeKalb County,Indiana
US1INDL0001,40.3061,-85.4158,271.0,IN,"40.3061, -85.4158",Delaware County,Indiana
